toughened	o	VBD	4	ROOT	4
the	o	DT	5	det	7
epoxy	QL	NN	6	compound	7
polymer	QL	NN	7	dobj	4
even	o	RB	8	advmod	9
at	o	IN	9	prep	4
about	o	RB	10	pobj	9
−100	o	NNP	11	compound	13
°	o	NN	12	compound	13
C	o	NN	13	pobj	10
.	o	.	14	punct	4

The	o	DT	0	det	2
XPS	o	NNP	1	compound	2
data	o	NNS	2	nsubj	4
clearly	o	RB	3	advmod	4
indicates	o	VBZ	4	ROOT	4
that	o	IN	5	mark	13
the	o	DT	6	det	8
HA	o	NNP	7	compound	8
nanoparticles	o	NNS	8	nsubj	13
used	o	VBN	9	acl	8
in	o	IN	10	prep	9
this	o	DT	11	det	12
experiment	o	NN	12	pobj	10
are	o	VBP	13	ccomp	4
deficient	o	JJ	14	acomp	13
in	o	IN	15	prep	14
calcium	o	NN	16	pobj	15
(	o	-LRB-	17	punct	21
Ca	o	NNP	18	nmod	20
/	o	SYM	19	punct	20
P	o	NN	20	nsubj	21
ratio	o	NN	21	appos	16
=	o	SYM	22	punct	23
1.37	o	CD	23	dobj	21
)	o	-RRB-	24	punct	21
.	o	.	25	punct	4

This	o	DT	0	nsubj	2
could	o	MD	1	aux	2
explain	o	VB	2	ROOT	2
why	o	WRB	3	advmod	7
the	o	DT	4	det	6
HA	o	NNP	5	compound	6
decomposition	o	NN	6	nsubj	7
occurs	o	VBZ	7	ccomp	2
before	o	IN	8	prep	7
1200	o	CD	9	nummod	11
°	o	NN	10	compound	11
C	o	NN	11	pobj	8
since	o	IN	12	mark	15
deficient	o	JJ	13	amod	14
HA	o	NNP	14	nsubj	15
start	o	VBP	15	advcl	7
their	o	PRP$	16	poss	17
decomposition	o	NN	17	dobj	15
at	o	IN	18	prep	15
temperatures	o	NNS	19	pobj	18
lower	o	JJR	20	amod	19
than	o	IN	21	prep	20
pure	o	JJ	22	amod	23
HA	o	NNP	23	pobj	21
(	o	-LRB-	24	punct	25
ratio	o	NN	25	parataxis	15
=	o	SYM	26	punct	27
1.67	o	CD	27	dobj	25
)	o	-RRB-	28	punct	25
[	o	-LRB-	29	punct	30
19	o	CD	30	npadvmod	15
]	o	-RRB-	31	punct	30
.	o	.	32	punct	2

In	o	IN	0	prep	7
the	o	DT	1	det	2
literature	o	NN	2	pobj	0
,	o	,	3	punct	7
this	o	DT	4	det	5
decomposition	o	NN	5	nsubjpass	7
is	o	VBZ	6	auxpass	7
described	o	VBN	7	ROOT	7
as	o	IN	8	prep	7
partial	o	JJ	9	amod	8
although	o	IN	10	mark	13
the	o	DT	11	det	12
reason	o	NN	12	nsubj	13
remains	o	VBZ	13	advcl	7
unknown	o	JJ	14	acomp	13
.	o	.	15	punct	7

The	o	DT	0	det	4
commonly	o	RB	1	advmod	2
accepted	o	VBN	2	amod	4
decomposition	o	NN	3	compound	4
reaction	o	NN	4	ROOT	4
for	o	IN	5	prep	4
deficient	o	JJ	6	amod	8
HA	o	NNP	7	compound	8
isCa10(PO4)6(OH)2→3Ca3(PO4)2+CaO+H2O	o	ADD	8	pobj	5

Next	o	RB	0	advmod	2
we	o	PRP	1	nsubj	2
apply	o	VBP	2	ROOT	2
the	o	DT	3	det	9
multi	o	JJ	4	subtok	5
-	o	JJ	5	subtok	6
phase	o	JJ	6	amod	9
fluid	o	NN	7	amod	8
flow	o	NN	8	compound	9
simulations	o	NNS	9	dobj	2
of	o	IN	10	prep	9
Lengler	o	NNP	11	compound	13
et	o	FW	12	compound	13
al	o	NNP	13	pobj	10
.	o	.	14	punct	2
(	o	-LRB-	15	punct	16
2010	o	CD	16	npadvmod	2
)	o	-RRB-	17	punct	16
to	o	TO	18	aux	19
account	o	VB	19	relcl	16
for	o	IN	20	prep	19
the	o	DT	21	det	23
lateral	o	JJ	22	amod	23
variability	o	NN	23	pobj	20
in	o	IN	24	prep	23
the	o	DT	25	det	27
petrophysical	o	JJ	26	amod	27
properties	o	NNS	27	pobj	24
of	o	IN	28	prep	27
the	o	DT	29	det	31
storage	o	NN	30	compound	31
formation	o	NN	31	pobj	28
at	o	IN	32	prep	31
Ketzin	o	NNP	33	pobj	32
.	o	.	34	punct	2

Lengler	o	NNP	0	compound	2
et	o	FW	1	compound	2
al	o	NNP	2	nsubj	7
.	o	.	3	punct	2
(	o	-LRB-	4	punct	5
2010	o	CD	5	appos	2
)	o	-RRB-	6	punct	5
performed	o	VBN	7	ROOT	7
simulations	o	NNS	8	dobj	7
on	o	IN	9	prep	8
multiple	o	JJ	10	amod	11
realizations	o	NNS	11	pobj	9
of	o	IN	12	prep	11
the	o	DT	13	det	15
Ketzin	o	NNP	14	compound	15
reservoir	o	NN	15	pobj	12
using	o	VBG	16	acl	8
a	o	DT	17	det	20
stochastic	o	JJ	18	amod	20
Monte	o	NNP	19	compound	20
Carlo	o	NNP	20	dobj	16
approach	o	NN	21	dep	7
in	o	IN	22	prep	7
order	o	NN	23	pobj	22
to	o	TO	24	aux	25
take	o	VB	25	acl	23
into	o	IN	26	prep	25
account	o	NN	27	pobj	26
the	o	DT	28	det	30
high	o	JJ	29	amod	30
degree	o	NN	30	dobj	25
of	o	IN	31	prep	30
uncertainty	o	NN	32	pobj	31
in	o	IN	33	prep	32
the	o	DT	34	det	36
reservoir	o	NN	35	compound	36
characterization	o	NN	36	pobj	33
at	o	IN	37	prep	30
the	o	DT	38	det	39
scale	o	NN	39	pobj	37
required	o	VBN	40	acl	39
for	o	IN	41	prep	40
fluid	o	JJ	42	amod	44
flow	o	NN	43	compound	44
simulations	o	NNS	44	pobj	41
.	o	.	45	punct	7

In	o	IN	0	prep	5
this	o	DT	1	det	2
paper	o	NN	2	pobj	0
,	o	,	3	punct	5
we	o	PRP	4	nsubj	5
use	o	VBP	5	ROOT	5
a	o	DT	6	det	8
similar	o	JJ	7	amod	8
approach	o	NN	8	dobj	5
,	o	,	9	punct	5
but	o	CC	10	cc	5
this	o	DT	11	det	12
time	o	NN	12	npadvmod	30
to	o	TO	13	aux	14
investigate	o	VB	14	relcl	12
the	o	DT	15	det	16
impact	o	NN	16	dobj	14
of	o	IN	17	prep	16
the	o	DT	18	det	20
reservoir	o	NN	19	compound	20
temperature	o	NN	20	pobj	17
on	o	IN	21	prep	20
the	o	DT	22	det	24
fluid	o	JJ	23	amod	24
migration	o	NN	24	pobj	21
and	o	CC	25	cc	16
,	o	,	26	punct	12
in	o	IN	27	prep	30
turn	o	NN	28	pobj	27
,	o	,	29	punct	30
on	o	IN	30	conj	5
the	o	DT	31	det	34
4D	o	JJ	32	amod	34
seismic	o	JJ	33	amod	34
data	o	NNS	34	pobj	30
.	o	.	35	punct	30

Hydrogeological	o	JJ	0	amod	1
studies	o	NNS	1	nsubj	15
at	o	IN	2	prep	1
the	o	DT	3	det	5
Ketzin	o	NNP	4	compound	5
site	o	NN	5	pobj	2
(	o	-LRB-	6	punct	5
Norden	o	NNP	7	compound	9
et	o	NNP	8	compound	9
al	o	NNP	9	appos	5
.	o	NNP	10	punct	1
,	o	,	11	punct	10
2010	o	CD	12	npadvmod	10
)	o	-RRB-	13	punct	1
have	o	VBP	14	aux	15
shown	o	VBN	15	ROOT	15
that	o	IN	16	mark	36
a	o	DT	17	det	21
2D	o	NN	18	nmod	21
radially	o	RB	19	advmod	20
symmetric	o	JJ	20	amod	21
model	o	NN	21	nsubjpass	36
of	o	IN	22	prep	21
the	o	DT	23	det	25
upper	o	JJ	24	amod	25
part	o	NN	25	pobj	22
(	o	-LRB-	26	punct	25
33	o	CD	27	nummod	28
m	o	LS	28	appos	25
)	o	-RRB-	29	punct	25
of	o	IN	30	prep	21
the	o	DT	31	det	33
Stuttgart	QL	NNP	32	compound	33
Formation	QL	NNP	33	pobj	30
can	o	MD	34	aux	36
be	o	VB	35	auxpass	36
used	o	VBN	36	ccomp	15
to	o	TO	37	aux	38
interpret	o	VB	38	xcomp	36
the	o	DT	39	det	41
3D	o	JJ	40	amod	41
data	o	NNS	41	dobj	38
acquired	o	VBN	42	acl	41
near	o	IN	43	prep	42
the	o	DT	44	det	45
injection	o	NN	45	pobj	43
well	o	NN	46	advmod	38
(	o	-LRB-	47	punct	49
Fig	o	NNP	48	subtok	49
.	o	.	49	npadvmod	46
7	o	CD	50	nummod	49
)	o	-RRB-	51	punct	49
.	o	.	52	punct	15

This	o	DT	0	det	1
model	o	NN	1	nsubj	2
accounts	o	VBZ	2	ROOT	2
for	o	IN	3	prep	2
the	o	DT	4	det	5
presence	o	NN	5	pobj	3
of	o	IN	6	prep	5
channel	o	NN	7	compound	8
sandstones	o	NNS	8	pobj	6
in	o	IN	9	prep	8
the	o	DT	10	det	11
reservoir	o	NN	11	pobj	9
that	o	WDT	12	nsubj	13
are	o	VBP	13	relcl	5
the	o	DT	14	det	16
most	o	RBS	15	advmod	16
favorable	o	JJ	16	attr	13
for	o	IN	17	prep	16
CO2	o	NN	18	compound	19
migration	o	NN	19	pobj	17
and	o	CC	20	cc	13
contains	o	VBZ	21	conj	13
effective	o	JJ	22	amod	23
porosities	o	NNS	23	dobj	21
in	o	IN	24	prep	23
the	o	DT	25	det	26
range	o	NN	26	pobj	24
of	o	IN	27	prep	26
20–25	o	CD	28	nummod	29
%	o	NN	29	pobj	27
(	o	-LRB-	30	punct	33
Förster	o	NNP	31	compound	33
et	o	NNP	32	compound	33
al	o	NNP	33	appos	29
.	o	NNP	34	punct	2
,	o	,	35	punct	34
2010	o	CD	36	npadvmod	34
)	o	-RRB-	37	punct	2
.	o	.	38	punct	2

As	o	IN	0	mark	1
known	o	VBN	1	advcl	22
from	o	IN	2	prep	1
core	o	NN	3	nmod	6
and	o	CC	4	cc	3
log	o	NN	5	conj	3
analysis	o	NN	6	pobj	2
of	o	IN	7	prep	6
the	o	DT	8	det	9
injection	o	NN	9	pobj	7
well	o	RB	10	compound	11
Ktzi201/2007	o	NNP	11	appos	9
and	o	CC	12	cc	1
the	o	DT	13	det	15
first	o	JJ	14	amod	15
observation	o	NN	15	conj	1
well	o	UH	16	advmod	15
Ktzi200/2007	o	CD	17	appos	15
,	o	,	18	punct	22
the	o	DT	19	det	20
reservoir	o	NN	20	nsubjpass	22
is	o	VBZ	21	auxpass	22
composed	o	VBN	22	ROOT	22
of	o	IN	23	prep	22
two	o	CD	24	nummod	28
high	o	JJ	25	amod	26
porosity	o	NN	26	compound	28
sandstone	o	NN	27	compound	28
layers	o	NNS	28	pobj	23
.	o	.	29	punct	22

These	o	DT	0	det	1
layers	o	NNS	1	nsubjpass	3
are	o	VBP	2	auxpass	3
separated	o	VBN	3	ROOT	3
by	o	IN	4	agent	3
a	o	DT	5	det	10
thin	o	JJ	6	amod	10
strongly	o	RB	7	advmod	8
cemented	o	VBN	8	amod	10
sandstone	o	JJ	9	compound	10
layer	o	NN	10	pobj	4
(	o	-LRB-	11	punct	10
Norden	o	NNP	12	compound	14
et	o	NNP	13	compound	14
al	o	NNP	14	appos	10
.	o	NNP	15	punct	3
,	o	,	16	punct	15
2010	o	CD	17	npadvmod	15
)	o	-RRB-	18	punct	3
.	o	.	19	punct	3

Since	o	IN	0	mark	6
the	o	DT	1	det	2
thickness	o	NN	2	nsubj	6
of	o	IN	3	prep	2
this	o	DT	4	det	5
layer	o	NN	5	pobj	3
is	o	VBZ	6	advcl	16
in	o	IN	7	prep	6
the	o	DT	8	det	10
decimeter	o	NN	9	compound	10
range	o	NN	10	pobj	7
,	o	,	11	punct	16
it	o	PRP	12	nsubjpass	16
can	o	MD	13	aux	16
not	o	RB	14	neg	16
be	o	VB	15	auxpass	16
detected	o	VBN	16	ROOT	16
with	o	IN	17	prep	16
the	o	DT	18	det	20
seismic	o	JJ	19	amod	20
wavelengths	o	NNS	20	pobj	17
typically	o	RB	21	advmod	22
available	o	JJ	22	amod	20
from	o	IN	23	prep	22
surface	o	NN	24	npadvmod	26
-	o	HYPH	25	punct	26
seismic	o	JJ	26	amod	27
measurements	o	NNS	27	pobj	23
.	o	.	28	punct	16

However	o	RB	0	advmod	5
,	o	,	1	punct	5
this	o	DT	2	det	3
layer	o	NN	3	nsubjpass	5
is	o	VBZ	4	auxpass	5
known	o	VBN	5	ROOT	5
to	o	TO	6	aux	7
be	o	VB	7	xcomp	5
a	o	DT	8	det	10
significant	o	JJ	9	amod	10
constraint	o	NN	10	attr	7
to	o	IN	11	prep	10
fluid	o	JJ	12	amod	13
migration	o	NN	13	pobj	11
due	o	IN	14	prep	7
to	o	IN	15	pcomp	14
its	o	PRP$	16	poss	18
low	o	JJ	17	amod	18
permeability	o	NN	18	pobj	14
(	o	-LRB-	19	punct	18
Wiese	o	NNP	20	compound	22
et	o	FW	21	nmod	22
al	o	NNP	22	appos	18
.	o	NNP	23	punct	5
,	o	,	24	punct	23
2010	o	CD	25	npadvmod	23
)	o	-RRB-	26	punct	5
.	o	.	27	punct	5

The	o	DT	0	det	1
validity	o	NN	1	nsubjpass	13
of	o	IN	2	prep	1
the	o	DT	3	det	6
Framingham	o	NNP	4	compound	6
risk	o	NN	5	compound	6
scores	o	NNS	6	pobj	2
as	o	IN	7	prep	1
measures	o	NNS	8	nsubjpass	13
of	o	IN	9	prep	8
vascular	o	JJ	10	amod	11
risk	o	NN	11	pobj	9
was	o	VBD	12	auxpass	13
supported	o	VBN	13	ROOT	13
in	o	IN	14	prep	13
our	o	PRP$	15	poss	16
study	o	NN	16	pobj	14
,	o	,	17	punct	13
as	o	IN	18	mark	21
they	o	PRP	19	nsubj	21
strongly	o	RB	20	advmod	21
predicted	o	VBD	21	advcl	13
incidence	o	NN	22	dobj	21
of	o	IN	23	prep	22
subsequent	o	JJ	24	amod	29
(	o	-LRB-	25	punct	29
manifest	o	DT	26	amod	29
)	o	-RRB-	27	punct	29
vascular	o	JJ	28	amod	29
disease	o	NN	29	pobj	23
.	o	.	30	punct	13

Age-	o	NNP	0	nmod	6
and	o	CC	1	cc	0
sex	o	NN	2	npadvmod	4
-	o	HYPH	3	punct	4
adjusted	o	VBN	4	amod	6
odds	o	NNS	5	compound	6
ratio	o	NN	6	nsubj	13
for	o	IN	7	prep	6
10	o	CD	8	nummod	9
%	o	NN	9	compound	10
increment	o	NN	10	pobj	7
in	o	IN	11	prep	10
risk	o	NN	12	pobj	11
was	o	VBD	13	ROOT	13
2.84	o	CD	14	attr	13
(	o	-LRB-	15	punct	14
95	QL	CD	16	nummod	17
%	QL	NN	17	nmod	19
confidence	QL	NN	18	compound	19
interval	QL	NN	19	appos	14
[	QL	-LRB-	20	punct	23
CI	QL	NNP	21	nmod	23
]	QL	-RRB-	22	punct	23
1.66–4.88	o	CD	23	appos	19
)	o	-RRB-	24	punct	19
for	o	IN	25	prep	14
the	o	DT	26	det	33
stroke	o	NN	27	compound	28
risk	o	NN	28	compound	33
score	o	NN	29	compound	31
-	o	HYPH	30	punct	31
incident	o	NN	31	compound	33
stroke	o	NN	32	compound	33
association	o	NN	33	pobj	25
and	o	CC	34	cc	33
2.25	o	CD	35	conj	33
(	o	-LRB-	36	punct	35
95	QL	CD	37	nummod	38
%	QL	NN	38	compound	40
CI	QL	NNP	39	compound	40
1.92–2.65	o	CD	40	appos	35
)	o	-RRB-	41	punct	35
for	o	IN	42	prep	33
the	o	DT	43	det	50
CHD	o	NNP	44	compound	50
risk	o	NN	45	compound	50
score	o	NN	46	compound	48
-	o	HYPH	47	punct	48
incident	o	NN	48	compound	50
CHD	o	NN	49	compound	50
association	o	NN	50	pobj	42
.	o	.	51	punct	13

The	o	DT	0	det	3
corresponding	o	VBG	1	amod	3
odds	o	NNS	2	compound	3
ratios	o	NNS	3	nsubj	15
for	o	IN	4	prep	3
the	o	DT	5	det	6
associations	o	NNS	6	pobj	4
of	o	IN	7	prep	6
CVD	o	NNP	8	compound	9
risk	o	NN	9	compound	10
score	o	NN	10	pobj	7
with	o	IN	11	prep	10
stroke	o	NN	12	pobj	11
and	o	CC	13	cc	12
CHD	o	NNP	14	conj	12
were	o	VBD	15	ROOT	15
1.34	o	CD	16	nummod	21
(	o	-LRB-	17	punct	21
95	QL	CD	18	nummod	19
%	QL	NN	19	compound	21
CI	QL	NNP	20	compound	21
1.11–1.62	o	CD	21	attr	15
)	o	-RRB-	22	punct	21
and	o	CC	23	cc	15
2.14	o	CD	24	conj	15
(	o	-LRB-	25	punct	29
95	QL	CD	26	nummod	27
%	QL	NN	27	compound	29
CI	QL	NNP	28	compound	29
1.85–2.48	o	CD	29	appos	24
)	o	-RRB-	30	punct	29
,	o	,	31	punct	24
respectively	o	RB	32	advmod	24
.	o	.	33	punct	15

Cranial	o	JJ	0	compound	1
MRI	o	NNP	1	nsubj	2
performed	o	VBD	2	ROOT	2
at	o	IN	3	prep	2
age	o	NN	4	pobj	3
2.5	o	CD	5	nummod	6
years	o	NNS	6	npadvmod	2
.	o	.	7	punct	2

Fig	o	NNP	0	nsubj	3
.	o	.	1	punct	0
12	o	CD	2	nummod	0
shows	o	VBZ	3	ROOT	3
the	o	DT	4	det	5
results	o	NNS	5	dobj	3
for	o	IN	6	prep	5
the	o	DT	7	det	10
AWI	o	NNP	8	compound	9
LDDoS	o	JJ	9	compound	10
attack	o	NN	10	pobj	6
.	o	.	11	punct	3

Our	o	PRP$	0	poss	4
CPR	o	NNP	1	npadvmod	3
-	o	HYPH	2	punct	3
based	o	VBN	3	amod	4
approach	o	NN	4	nsubj	5
is	o	VBZ	5	ROOT	5
still	o	RB	6	advmod	5
effective	o	JJ	7	acomp	5
–	o	:	8	punct	5
the	o	DT	9	det	10
difference	o	NN	10	attr	5
in	o	IN	11	prep	10
the	o	DT	12	det	14
average	o	JJ	13	amod	14
CPR	o	NNP	14	pobj	11
for	o	IN	15	prep	10
normal	o	JJ	16	amod	18
TCP	o	NNP	17	compound	18
flows	o	NNS	18	pobj	15
and	o	CC	19	cc	10
LDDoS	o	JJ	20	compound	21
flows	o	NNS	21	nsubj	22
is	o	VBZ	22	conj	5
evident	o	JJ	23	acomp	22
.	o	.	24	punct	22

However	o	RB	0	advmod	28
,	o	,	1	punct	28
as	o	IN	2	mark	4
Tb	o	NNP	3	nsubj	4
decreases	QL	VBZ	4	advcl	20
(	o	-LRB-	5	punct	4
from	o	IN	6	prep	4
10	o	CD	7	nummod	8
ms	o	NN	8	pobj	6
to	o	IN	9	prep	6
0.1	o	CD	10	nummod	11
ms	o	NNS	11	pobj	9
)	o	-RRB-	12	punct	4
,	o	,	13	punct	20
the	o	DT	14	det	16
average	o	JJ	15	amod	16
CAS	o	NNP	16	nsubj	20
of	o	IN	17	prep	16
the	o	DT	18	det	19
attack	o	NN	19	pobj	17
flows	o	VBZ	20	nsubj	28
under	o	IN	21	prep	20
the	o	DT	22	det	26
CAS	o	NNP	23	npadvmod	25
-	o	HYPH	24	punct	25
based	o	VBN	25	amod	26
approach	o	NN	26	pobj	21
also	o	RB	27	advmod	28
decreases	o	VBZ	28	ROOT	28
.	o	.	29	punct	28

When	o	WRB	0	advmod	2
Tb	o	NNP	1	nsubj	2
is	o	VBZ	2	advcl	19
around	o	RB	3	advmod	4
0.5	o	CD	4	nummod	5
ms	o	NNS	5	attr	2
,	o	,	6	punct	19
the	o	DT	7	det	9
average	o	JJ	8	amod	9
CAS	o	NNP	9	nsubj	19
of	o	IN	10	prep	9
the	o	DT	11	det	14
normal	o	JJ	12	amod	14
TCP	o	NNP	13	compound	14
flows	o	NNS	14	pobj	10
and	o	CC	15	cc	9
the	o	DT	16	det	18
LDDoS	o	NN	17	compound	18
flows	o	NNS	18	conj	9
is	o	VBZ	19	ROOT	19
about	o	IN	20	advmod	22
the	o	DT	21	det	22
same	o	JJ	22	attr	19
.	o	.	23	punct	19

The	o	DT	0	det	1
combination	o	NN	1	nsubjpass	35
of	o	IN	2	prep	1
electron	o	NN	3	nmod	9
and	o	CC	4	cc	3
heavy	o	JJ	5	amod	7
-	o	HYPH	6	punct	7
ion	o	NN	7	conj	3
energy	o	NN	8	compound	9
distributions	o	NNS	9	pobj	2
that	o	WDT	10	nsubj	11
make	o	VBP	11	relcl	9
up	o	RP	12	prt	11
category-2	o	NN	13	dobj	11
,	o	,	14	punct	1
suggestive	o	JJ	15	amod	1
of	o	IN	16	prep	15
a	o	DT	17	det	19
downward	o	JJ	18	amod	19
current	o	NN	19	pobj	16
and	o	CC	20	cc	19
category-4	o	NNS	21	conj	19
with	o	IN	22	prep	19
both	o	DT	23	preconj	27
up	o	RB	24	advmod	26
-	o	HYPH	25	punct	26
going	o	VBG	26	amod	27
electrons	o	NNS	27	pobj	22
and	o	CC	28	cc	27
heavy	o	JJ	29	amod	31
-	o	HYPH	30	punct	31
ions	o	NNS	31	conj	27
,	o	,	32	punct	1
is	o	VBZ	33	auxpass	35
only	o	RB	34	advmod	35
considered	o	VBN	35	ROOT	35
for	o	IN	36	prep	35
those	o	DT	37	det	40
electron	o	NN	38	compound	39
precipitation	o	NN	39	compound	40
signatures	o	NNS	40	pobj	36
that	o	WDT	41	nsubj	42
have	o	VBP	42	relcl	40
electron	o	NN	43	compound	45
energy	o	NN	44	compound	45
distributions	o	NNS	45	dobj	42
with	o	IN	46	prep	42
a	o	DT	47	det	49
significant	o	JJ	48	amod	49
asymmetry	o	NN	49	pobj	46
.	o	.	50	punct	35

For	o	IN	0	prep	12
these	o	DT	1	det	2
signatures	o	NNS	2	pobj	0
,	o	,	3	punct	12
up	o	RB	4	advmod	6
-	o	HYPH	5	punct	6
going	o	VBG	6	amod	7
electrons	o	NNS	7	nsubj	12
and	o	CC	8	cc	7
heavy	o	JJ	9	amod	11
-	o	HYPH	10	punct	11
ions	o	NNS	11	conj	7
are	o	VBP	12	ROOT	12
the	o	DT	13	det	16
most	o	RBS	14	advmod	15
common	o	JJ	15	amod	16
combination	o	NN	16	attr	12
,	o	,	17	punct	12
while	o	IN	18	mark	33
the	o	DT	19	det	20
combination	o	NN	20	nsubj	33
of	o	IN	21	prep	20
up	o	RB	22	advmod	24
-	o	HYPH	23	punct	24
going	o	VBG	24	amod	25
electrons	o	NNS	25	pobj	21
and	o	CC	26	cc	25
down	o	RB	27	advmod	29
-	o	HYPH	28	punct	29
going	o	VBG	29	amod	32
heavy	o	JJ	30	amod	32
-	o	HYPH	31	punct	32
ions	o	NNS	32	conj	25
occur	o	VBP	33	advcl	12
almost	o	RB	34	advmod	35
half	o	RB	35	npadvmod	37
as	o	RB	36	advmod	37
often	o	RB	37	advmod	33
.	o	.	38	punct	12

Even	o	RB	0	advmod	1
after	o	IN	1	prep	19
discounting	o	VBG	2	pcomp	1
upward	o	JJ	3	amod	5
net	o	JJ	4	amod	5
flux	o	NN	5	dobj	2
of	o	IN	6	prep	5
electrons	o	NNS	7	pobj	6
from	o	IN	8	prep	2
those	o	DT	9	det	10
signatures	o	NNS	10	pobj	8
with	o	IN	11	prep	2
isotropic	o	JJ	12	amod	15
electron	o	NN	13	compound	14
energy	o	NN	14	compound	15
distribution	o	NN	15	pobj	11
,	o	,	16	punct	19
category-4	o	NNS	17	nsubj	19
still	o	RB	18	advmod	19
make	o	VB	19	ROOT	19
up	o	RP	20	prt	19
the	o	DT	21	det	24
second	o	RB	22	advmod	23
largest	o	JJS	23	amod	24
group	o	NN	24	dobj	19
and	o	CC	25	cc	19
when	o	WRB	26	advmod	27
added	o	VBN	27	csubj	31
together	o	RB	28	advmod	27
with	o	IN	29	prep	27
category-2	o	NNS	30	pobj	29
occur	o	VBP	31	conj	19
on	o	IN	32	prep	31
10	o	CD	33	nummod	34
%	o	NN	34	pobj	32
of	o	IN	35	prep	34
MEX	o	NN	36	compound	37
orbits	o	NNS	37	pobj	35
.	o	.	38	punct	31

The	o	DT	0	det	2
combined	o	JJ	1	amod	2
average	QL	NN	2	nsubj	6
of	o	IN	3	prep	2
these	o	DT	4	det	5
measures	o	NNS	5	pobj	3
is	o	VBZ	6	ROOT	6
−0.43	o	NN	7	attr	6
±	o	CD	8	nummod	7
0.05	o	CD	9	nummod	11
percentage	o	NN	10	compound	11
points	o	NNS	11	conj	7
per	o	IN	12	prep	11
year	o	NN	13	pobj	12
,	o	,	14	punct	7
giving	o	VBG	15	advcl	6
−1.6	o	NNP	16	dative	15
±	o	CD	17	dobj	15
0.2	o	CD	18	nummod	19
%	o	NN	19	nmod	21
annual	o	JJ	20	amod	21
degradation	o	NN	21	dobj	15
.	o	.	22	punct	6

The	o	DT	0	det	1
similarity	o	NN	1	nsubj	7
of	o	IN	2	prep	1
results	o	NNS	3	pobj	2
from	o	IN	4	prep	3
different	o	JJ	5	amod	6
methods	o	NNS	6	pobj	4
gives	o	VBZ	7	ccomp	24
us	o	PRP	8	dative	7
confidence	o	NN	9	dobj	7
that	o	IN	10	mark	14
the	o	DT	11	det	13
underlying	o	JJ	12	amod	13
trend	o	NN	13	nsubj	14
is	o	VBZ	14	acl	9
robust	o	JJ	15	acomp	14
:	o	:	16	punct	24
the	o	DT	17	det	18
decline	o	NN	18	nsubj	24
in	o	IN	19	prep	18
load	o	NN	20	compound	21
factor	o	NN	21	pobj	19
with	o	IN	22	prep	18
age	o	NN	23	pobj	22
is	o	VBZ	24	ROOT	24
neither	o	CC	25	preconj	27
an	o	DT	26	det	27
artefact	o	NN	27	attr	24
of	o	IN	28	prep	27
systematic	o	JJ	29	amod	30
variation	o	NN	30	pobj	28
in	o	IN	31	prep	30
wind	o	NN	32	compound	33
speeds	o	NNS	33	pobj	31
nor	o	CC	34	cc	27
of	o	IN	35	conj	27
the	o	DT	36	det	38
continual	o	JJ	37	amod	38
improvement	o	NN	38	pobj	35
in	o	IN	39	prep	38
technology	o	NN	40	pobj	39
.	o	.	41	punct	24

Questions	o	NNS	0	nsubj	3
do	o	VBP	1	aux	3
however	o	RB	2	advmod	3
remain	o	VB	3	ROOT	3
as	o	IN	4	prep	3
to	o	IN	5	prep	4
the	o	DT	6	det	8
exact	o	JJ	7	amod	8
form	o	NN	8	pobj	5
of	o	IN	9	prep	8
this	o	DT	10	det	11
degradation	o	NN	11	pobj	9
,	o	,	12	punct	3
for	o	IN	13	prep	3
example	o	NN	14	pobj	13
whether	o	IN	15	mark	17
it	o	PRP	16	nsubj	17
is	o	VBZ	17	ccomp	3
linear	o	JJ	18	acomp	17
,	o	,	19	punct	18
quadratic	o	JJ	20	conj	18
or	o	CC	21	cc	20
logarithmic	o	JJ	22	conj	20
with	o	IN	23	prep	22
age	o	NN	24	pobj	23
;	o	:	25	punct	17
or	o	CC	26	cc	17
how	o	WRB	27	advmod	31
degradation	o	NN	28	compound	29
rates	o	NNS	29	nsubj	31
are	o	VBP	30	aux	31
changing	o	VBG	31	conj	17
over	o	IN	32	prep	31
time	o	NN	33	pobj	32
and	o	CC	34	cc	31
whether	o	IN	35	mark	38
they	o	PRP	36	nsubj	38
will	o	MD	37	aux	38
be	o	VB	38	conj	31
lower	o	JJR	39	acomp	38
in	o	IN	40	prep	38
the	o	DT	41	det	42
future	o	NN	42	pobj	40
.	o	.	43	punct	3

Access	o	NN	0	nsubj	18
to	o	IN	1	prep	0
data	o	NNS	2	pobj	1
from	o	IN	3	prep	2
more	o	JJR	4	amod	5
farms	o	NNS	5	pobj	3
,	o	,	6	punct	0
and	o	CC	7	cc	0
a	o	DT	8	det	13
more	o	RBR	9	advmod	10
detailed	o	JJ	10	amod	13
wind	o	NN	11	compound	12
resource	o	NN	12	compound	13
assessment	o	NN	13	conj	0
for	o	IN	14	prep	13
each	o	DT	15	det	16
site	o	NN	16	pobj	14
will	o	MD	17	aux	18
be	o	VB	18	ROOT	18
fundamental	o	JJ	19	acomp	18
to	o	IN	20	prep	19
furthering	o	VBG	21	pcomp	20
our	o	PRP$	22	poss	23
understanding	o	NN	23	dobj	21
of	o	IN	24	prep	23
these	o	DT	25	det	26
issues	o	NNS	26	pobj	24
.	o	.	27	punct	18

